Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510
11,0,0,0,143.4,130,289.4,50,194.0,100,9.7,6,2,0,636.5,286,2.2255244755244754,0.2252945797329144,0.45467399842890804,0.30479183032207385,0.015239591516103691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,0,0,0,104.9,111,198.5,120,258.2,91,8.0,5,2,0,569.5999999999999,327,1.7418960244648316,0.18416432584269668,0.3484901685393259,0.45330056179775285,0.014044943820224722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,0,0,0,114.8,125,81.9,126,304.3,101,12.0,4,0,0,513.0,356,1.4410112359550562,0.22378167641325536,0.15964912280701757,0.59317738791423,0.023391812865497075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,0,0,0,232.5,96,205.5,120,213.7,91,11.9,2,0,0,663.6,309,2.1475728155339806,0.35036166365280286,0.3096745027124774,0.32203134418324286,0.017932489451476793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,0,0,0,143.6,117,152.4,108,194.4,110,8.6,3,1,0,499.0,338,1.4763313609467457,0.2877755511022044,0.3054108216432866,0.38957915831663326,0.017234468937875752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
132,0,0,0,176.7,132,244.1,80,176.3,120,9.1,4,2,0,606.1999999999999,336,1.8041666666666665,0.291487957769713,0.40267238535136923,0.29082810953480703,0.015011547344110856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,0,0,0,263.4,148,230.3,69,170.6,101,11.4,5,1,1,675.6999999999999,323,2.0919504643962847,0.3898179665532041,0.340831730057718,0.2524789107592127,0.016871392629865326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
115,0,1,33,145.0,72,194.5,157,242.3,138,14.2,3,2,0,596.0,370,1.6108108108108108,0.24328859060402686,0.3263422818791946,0.40654362416107387,0.023825503355704696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154,0,0,0,166.9,99,154.9,97,189.4,89,7.2,5,0,0,518.4000000000001,290,1.787586206896552,0.32195216049382713,0.298804012345679,0.36535493827160487,0.013888888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,0,0,0,142.5,87,195.7,88,122.1,117,7.8,8,2,0,468.09999999999997,300,1.5603333333333331,0.304422132023072,0.41807306131168553,0.260841700491348,0.01666310617389447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,1,0,0,133.0,65,262.8,93,214.3,128,11.2,3,1,0,621.3000000000001,289,2.1498269896193776,0.21406727828746175,0.422984065668759,0.34492193787220343,0.018026718171575726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,0,1,28,95.0,94,291.2,73,159.6,114,10.0,2,2,0,555.8,283,1.9639575971731447,0.17092479309103994,0.5239294710327456,0.2871536523929471,0.017992083483267363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,1,0,0,194.2,106,249.4,105,254.9,129,12.9,1,1,1,711.4,341,2.0862170087976537,0.27298285071689626,0.3505763283666011,0.35830756255271295,0.018133258363789713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,0,0,0,222.8,114,215.9,113,223.5,122,0.0,0,1,0,662.2,349,1.8974212034383955,0.3364542434309876,0.32603443068559346,0.33751132588341887,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,0,1,42,216.0,125,232.3,104,215.5,100,9.3,4,2,1,673.0999999999999,333,2.021321321321321,0.32090328331600065,0.3451195958995692,0.320160451641658,0.01381666914277225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
87,0,0,0,146.3,108,171.8,102,167.5,66,5.3,9,1,0,490.90000000000003,285,1.7224561403508774,0.2980240374821756,0.34996944387859036,0.34121002240782233,0.010796496231411691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,0,0,0,234.8,85,140.9,91,204.3,93,9.5,5,1,0,589.5,274,2.1514598540145986,0.398303647158609,0.2390161153519932,0.34656488549618325,0.016115351993214587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0,0,0,198.6,111,213.9,115,171.2,105,10.6,6,2,0,594.3000000000001,337,1.7635014836795255,0.33417465926299844,0.3599192327107521,0.2880699983173481,0.017836109708901225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,0,1,32,142.6,77,208.2,126,171.0,102,12.0,2,3,0,533.8,307,1.7387622149837132,0.2671412514050206,0.39003372049456725,0.3203446983889097,0.022480329711502437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,1,0,0,134.2,80,165.0,71,173.1,102,10.7,5,0,0,482.99999999999994,258,1.8720930232558137,0.27784679089026915,0.34161490683229817,0.3583850931677019,0.02215320910973085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0,0,0,111.9,92,114.0,143,146.8,79,14.1,3,5,1,386.80000000000007,317,1.2201892744479497,0.2892967942088934,0.2947259565667011,0.37952430196483966,0.03645294725956566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,0,0,0,122.8,89,211.3,104,261.4,91,10.7,2,2,0,606.2,286,2.1195804195804198,0.20257340811613328,0.3485648300890795,0.4312108215110524,0.017650940283734737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,0,0,0,189.3,77,220.9,105,238.7,117,9.2,5,4,0,658.1000000000001,304,2.1648026315789477,0.28764625436863694,0.3356632730588056,0.36271083421972333,0.013979638352833912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,0,1,38,240.4,112,201.8,102,206.1,112,16.1,6,0,0,664.4000000000001,332,2.001204819277109,0.36183022275737503,0.3037326911499097,0.3102046959662853,0.02423239012642986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,1,1,24,93.5,112,183.4,128,240.7,133,9.9,3,0,0,527.4999999999999,376,1.4029255319148932,0.17725118483412325,0.3476777251184835,0.4563033175355451,0.018767772511848347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,0,0,0,158.6,104,211.2,77,179.3,104,10.2,8,3,0,559.3,293,1.9088737201365187,0.28356874664759524,0.37761487573752905,0.32057929554800646,0.0182370820668693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,0,0,0,220.9,129,242.2,108,233.3,75,6.4,5,0,0,702.8000000000001,317,2.2170347003154576,0.314314171883893,0.3446215139442231,0.3319578827546955,0.00910643141718839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,0,0,0,144.4,87,266.5,128,217.6,59,7.1,7,0,0,635.6,281,2.2619217081850533,0.22718691000629326,0.41928886091881684,0.34235368156073,0.011170547514159848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,0,0,0,212.3,107,228.4,103,163.3,116,7.7,3,0,0,611.7,329,1.8592705167173253,0.34706555501062614,0.3733856465587706,0.2669609285597515,0.012587869870851724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79,0,0,0,147.0,72,165.7,102,243.2,107,8.4,9,1,0,564.3,290,1.945862068965517,0.26049973418394473,0.2936381357433989,0.430976430976431,0.014885699096225414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,0,1,25,96.2,112,178.9,70,182.1,84,12.9,10,2,0,470.1,276,1.7032608695652174,0.20463731121038076,0.38055732822803656,0.387364390555201,0.02744097000638162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,0,0,0,263.4,118,179.1,69,214.7,112,10.3,2,0,0,667.5,301,2.2176079734219267,0.39460674157303366,0.26831460674157304,0.3216479400749063,0.015430711610486892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,1,0,0,12.5,67,256.6,90,169.4,88,7.7,9,1,0,446.2,254,1.7566929133858267,0.028014343343792023,0.5750784401613627,0.3796503809950695,0.017256835499775885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,0,0,0,162.3,116,192.4,86,240.6,100,10.1,3,2,0,605.4000000000001,305,1.9849180327868856,0.2680872150644202,0.3178064089857945,0.3974231912784935,0.016683184671291706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0,0,0,183.6,107,58.6,118,202.6,99,8.7,3,1,0,453.49999999999994,327,1.3868501529051986,0.4048511576626241,0.1292171995589857,0.4467475192943771,0.01918412348401323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,0,1,38,123.0,158,133.9,119,138.2,103,13.3,4,1,0,408.4,384,1.0635416666666666,0.3011753183153771,0.32786483839373165,0.33839373163565134,0.03256611165523996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
92,0,0,0,208.0,125,198.9,76,76.4,97,8.6,6,0,0,491.9,304,1.6180921052631578,0.4228501727993495,0.40435047773937793,0.155316121162838,0.01748322829843464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,0,0,0,239.2,72,188.5,124,105.6,116,8.8,3,1,0,542.0999999999999,315,1.7209523809523806,0.44124700239808157,0.3477218225419665,0.19479800774764805,0.016233167312304005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,0,0,0,193.0,97,89.8,99,172.8,104,15.3,3,1,0,470.90000000000003,303,1.5541254125412542,0.4098534720747504,0.19069866213633466,0.36695689105967294,0.032490974729241874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,0,1,26,116.7,71,145.9,88,175.1,103,9.9,3,1,0,447.6,265,1.689056603773585,0.26072386058981234,0.32596067917783733,0.3911974977658623,0.022117962466487937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,0,0,0,93.8,127,150.0,104,241.1,116,10.7,2,1,0,495.59999999999997,349,1.4200573065902578,0.18926553672316385,0.3026634382566586,0.4864810330912026,0.02158999192897498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,1,1,30,154.1,114,118.7,106,258.4,105,12.9,3,2,0,544.1,328,1.6588414634146342,0.2832199963242051,0.2181584267597868,0.4749126998713471,0.023708877044660907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
68,0,1,29,239.5,82,203.8,105,167.8,70,9.9,6,0,0,621.0,263,2.3612167300380227,0.3856682769726248,0.3281803542673108,0.2702093397745572,0.015942028985507246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,0,1,25,216.0,140,224.1,69,267.9,112,11.8,4,0,0,719.8,325,2.214769230769231,0.30008335648791334,0.3113364823562101,0.3721867185329258,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,0,0,0,187.4,97,177.8,89,233.4,97,12.2,6,1,0,610.8000000000001,289,2.1134948096885817,0.30681074001309755,0.2910936476751801,0.3821218074656188,0.019973804846103466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,0,0,0,167.4,119,233.2,143,109.6,115,10.3,5,0,0,520.5,382,1.362565445026178,0.32161383285302597,0.44803073967339097,0.210566762728146,0.01978866474543708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,0,0,160.4,108,218.1,88,192.9,115,12.5,4,1,0,583.9,315,1.8536507936507935,0.27470457270080495,0.3735228635040247,0.33036478849118,0.02140777530399041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0,0,0,143.2,92,209.1,142,173.0,96,11.9,9,1,0,537.1999999999999,339,1.5846607669616517,0.2665673864482502,0.38924050632911394,0.3220402084884587,0.02215189873417722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,0,1,25,219.1,88,151.5,99,50.1,60,14.3,6,1,0,435.00000000000006,253,1.7193675889328066,0.5036781609195401,0.3482758620689655,0.11517241379310343,0.0328735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,0,0,0,232.8,106,175.2,97,212.2,77,12.5,7,2,0,632.7,287,2.204529616724739,0.36794689426268373,0.2769084874348032,0.33538801959854586,0.019756598703967124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
110,0,0,0,162.0,81,247.5,89,155.5,99,8.9,8,0,0,573.9,277,2.071841155234657,0.2822791427077888,0.43125980135912184,0.2709531277225998,0.015507928210489633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,0,0,0,209.9,112,221.3,82,210.0,93,8.2,3,1,0,649.4000000000001,290,2.2393103448275866,0.323221435170927,0.3407761010163227,0.3233754234678164,0.012627040344933782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114,0,0,0,191.5,88,175.2,78,220.3,118,0.0,0,0,0,587.0,284,2.066901408450704,0.3262350936967632,0.2984667802385008,0.37529812606473595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,0,1,19,291.1,150,226.7,123,219.1,67,7.5,2,1,0,744.4,342,2.176608187134503,0.3910531972058034,0.3045405695862439,0.29433100483610963,0.010075228371843095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,0,0,0,255.9,97,204.1,129,171.3,84,12.3,5,3,0,643.5999999999999,315,2.0431746031746028,0.39760720944686145,0.317122436295836,0.2661591050341828,0.019111249223119953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,0,0,252.7,97,221.1,121,109.9,100,12.4,4,2,0,596.0999999999999,322,1.8512422360248444,0.4239221607112901,0.3709109209864117,0.18436503942291566,0.020801878879382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,0,0,0,132.1,72,247.5,107,246.2,123,6.9,6,3,0,632.6999999999999,308,2.054220779220779,0.20878773510352458,0.3911806543385491,0.3891259680733365,0.010905642484589854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,0,0,0,217.0,115,207.0,142,268.0,106,8.2,4,1,0,700.2,367,1.9079019073569483,0.30991145387032276,0.29562982005141386,0.38274778634675805,0.011710939731505282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,0,1,42,101.9,79,223.1,97,241.6,77,12.9,2,0,0,579.5,255,2.272549019607843,0.17584124245038826,0.38498705780845555,0.4169111302847282,0.022260569456427955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0,0,0,211.5,100,184.6,88,164.3,131,13.3,4,2,0,573.7,323,1.7761609907120743,0.3686595781767474,0.32177096043228165,0.2863866132124804,0.0231828481784905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,0,0,0,153.4,86,198.5,81,164.4,83,10.4,3,0,0,526.6999999999999,253,2.0818181818181816,0.29124738940573386,0.37687488133662433,0.31213214353521934,0.019745585722422635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,0,0,166.3,95,239.3,87,123.2,108,10.0,3,2,0,538.8000000000001,293,1.8389078498293518,0.308648849294729,0.44413511507052705,0.22865627319970303,0.01855976243504083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,0,0,0,185.2,87,170.4,96,165.1,104,9.5,13,1,0,530.2,300,1.7673333333333334,0.3493021501320256,0.32138815541305166,0.3113919275745001,0.01791776688042248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
210,0,0,0,104.6,121,149.5,71,255.1,67,6.5,8,2,0,515.7,267,1.9314606741573035,0.20283110335466353,0.28989722707000193,0.4946674423114213,0.012604227263913127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
106,0,0,0,274.4,120,198.6,82,160.8,62,6.0,3,1,0,639.8,267,2.3962546816479398,0.4288840262582057,0.31040950296967806,0.2513285401688028,0.009377930603313536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,0,1,29,279.9,121,223.1,109,251.7,94,13.0,2,1,0,767.7,326,2.3549079754601228,0.36459554513481823,0.29060831053797054,0.3278624462680734,0.01693369805913768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,0,0,0,187.2,127,195.6,88,181.8,129,5.1,4,1,0,569.6999999999999,348,1.6370689655172412,0.3285939968404424,0.3433385992627699,0.3191153238546604,0.008952080042127436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,0,0,0,276.2,95,165.8,119,151.6,79,2.2,4,3,0,595.8000000000001,297,2.0060606060606063,0.46357838200738494,0.2782813024504867,0.2544478012755958,0.0036925142665323934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,0,1,35,200.4,104,272.8,89,214.5,100,8.3,4,1,0,696.0,297,2.3434343434343434,0.28793103448275864,0.3919540229885058,0.3081896551724138,0.01192528735632184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
