Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510,Churn
93,0,0,0,141.7,95,221.0,100,227.1,71,10.2,3,0,600.0,269,2.2304832713754648,0.23616666666666664,0.36833333333333335,0.3785,0.016999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
83,0,0,0,134.8,96,167.2,78,161.5,123,7.7,5,2,471.2,302,1.5602649006622515,0.28607809847198645,0.3548387096774193,0.342741935483871,0.01634125636672326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
123,0,0,0,163.1,119,249.4,51,168.2,77,9.0,10,1,589.7,257,2.2945525291828797,0.2765813125317958,0.422926911989147,0.2852297778531456,0.01526199762591148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64,0,0,0,145.5,116,228.4,110,273.4,91,8.9,8,1,656.1999999999999,325,2.019076923076923,0.22173117951843951,0.348064614446815,0.4166412679061262,0.013562938128619325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
82,0,0,0,329.8,73,208.3,120,267.1,102,10.6,6,0,815.8000000000001,301,2.7102990033222594,0.4042657514096592,0.255332189262074,0.3274086785976955,0.012993380730571217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110,0,0,0,131.9,93,272.7,106,192.8,105,7.1,4,1,604.5000000000001,308,1.962662337662338,0.2181968569065343,0.4511166253101736,0.31894127377998344,0.011745244003308517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,0,1,30,196.6,93,241.4,140,226.0,118,12.9,4,2,676.9,355,1.9067605633802815,0.2904417196040774,0.3566257940611612,0.33387501846653866,0.01905746786822278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
115,0,0,0,99.7,107,145.1,96,149.4,99,14.1,4,2,408.30000000000007,306,1.3343137254901962,0.24418319862845944,0.3553759490570658,0.3659074210139603,0.03453343130051432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69,0,0,0,143.6,88,141.8,86,194.0,83,10.8,5,3,490.2,262,1.8709923664122137,0.29294165646674825,0.2892696858425133,0.39575683394532846,0.022031823745410038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,0,0,0,37.8,80,155.3,105,175.0,111,14.2,5,3,382.3,301,1.2700996677740863,0.09887522887784461,0.4062254773737902,0.4577556892492807,0.037143604499084486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,0,0,0,72.8,107,186.4,103,175.3,110,10.5,4,3,445.0,324,1.373456790123457,0.16359550561797753,0.418876404494382,0.39393258426966293,0.02359550561797753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,0,1,39,94.8,89,219.1,91,197.4,65,11.4,5,1,522.6999999999999,250,2.0907999999999998,0.181365984312225,0.41916969581021624,0.3776544863210255,0.02180983355653339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
174,0,1,15,221.8,143,210.6,115,221.8,109,12.4,9,1,666.6,376,1.772872340425532,0.3327332733273327,0.3159315931593159,0.3327332733273327,0.0186018601860186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,0,0,0,268.3,114,185.5,111,264.6,88,6.3,7,1,724.7,320,2.2646875,0.3702221608941631,0.2559679867531392,0.36511659997240237,0.008693252380295294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99,0,0,0,115.5,75,218.1,111,254.9,98,11.5,7,7,600.0,291,2.0618556701030926,0.1925,0.3635,0.42483333333333334,0.019166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
114,0,0,0,202.1,100,195.7,102,291.8,120,13.3,5,2,702.8999999999999,327,2.149541284403669,0.28752311850903406,0.2784179826433348,0.4151372883767251,0.01892161047090625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,0,0,0,215.6,113,200.6,81,153.8,107,12.4,6,1,582.4,307,1.8970684039087946,0.3701923076923077,0.3444368131868132,0.26407967032967034,0.021291208791208792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,0,0,0,169.9,107,209.4,121,206.1,79,11.5,2,1,596.9,309,1.931715210355987,0.2846372926788407,0.3508125314122969,0.345283967163679,0.01926620874518345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,0,0,0,201.7,85,169.4,116,286.3,80,6.0,4,0,663.4000000000001,285,2.3277192982456145,0.3040397949954778,0.25535122098281576,0.43156466686765144,0.009044317154054867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,0,0,0,221.1,133,160.2,140,161.8,84,8.4,3,4,551.4999999999999,360,1.531944444444444,0.40090661831369,0.2904805077062557,0.29338168631006356,0.015231187669990938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
93,0,1,32,218.7,117,115.0,61,192.7,85,9.4,5,2,535.8,268,1.9992537313432834,0.40817469204927215,0.21463232549458755,0.35964912280701755,0.01754385964912281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
140,0,0,0,120.3,108,240.4,84,216.4,74,7.7,3,4,584.8000000000001,269,2.1739776951672867,0.2057113543091655,0.4110807113543091,0.3700410396716826,0.01316689466484268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
144,0,0,0,278.5,95,240.7,90,120.0,90,11.6,5,1,650.8000000000001,280,2.3242857142857147,0.4279348494161032,0.3698524892440073,0.18438844499078055,0.017824216349108787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,0,1,29,236.3,105,190.8,114,129.0,105,7.2,2,3,563.3000000000001,326,1.727914110429448,0.41949227764956504,0.3387182673530978,0.22900763358778622,0.012781821409550859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,0,0,0,273.8,113,119.6,156,267.6,117,11.7,3,1,672.7,389,1.7293059125964012,0.407016500668946,0.17779099152668348,0.3977999108071949,0.01739259699717556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0,0,0,131.1,129,160.5,94,206.9,88,5.6,9,5,504.1,320,1.5753125000000001,0.2600674469351319,0.3183892084903789,0.410434437611585,0.011108906962904185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
92,0,1,23,167.4,83,258.6,129,116.4,110,11.2,3,4,553.6,325,1.7033846153846155,0.30238439306358383,0.4671242774566474,0.21026011560693642,0.020231213872832367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,0,0,0,197.7,68,250.5,53,181.2,67,10.5,3,3,639.9,191,3.350261780104712,0.30895452414439756,0.3914674167838725,0.28316924519456166,0.016408813877168308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,0,0,0,174.5,73,213.7,114,164.7,116,10.3,5,4,563.1999999999999,308,1.8285714285714283,0.30983664772727276,0.37943892045454547,0.2924360795454546,0.018288352272727276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,0,0,0,200.0,66,107.9,104,233.7,82,11.4,2,3,552.9999999999999,254,2.1771653543307083,0.36166365280289337,0.195117540687161,0.42260397830018087,0.020614828209764922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0,1,25,152.8,110,242.8,67,147.4,74,9.1,2,1,552.1,253,2.182213438735178,0.2767614562579243,0.4397754030067017,0.26698061945299767,0.01648252128237638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,0,0,0,129.9,102,208.7,133,231.4,93,14.3,3,1,584.3,331,1.7652567975830815,0.22231730275543388,0.3571795310628102,0.39602943693308235,0.02447372924867363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,1,0,0,268.4,85,150.6,131,297.9,84,9.7,8,2,726.6,308,2.3590909090909093,0.36939168731076244,0.20726672171758875,0.4099917423616845,0.013349848609964216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100,0,0,0,188.5,152,148.3,115,179.8,88,15.2,5,2,531.8000000000001,360,1.4772222222222224,0.35445656261752534,0.27886423467468974,0.33809702895825494,0.028582173749529892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,0,0,0,149.8,123,276.3,75,241.4,75,10.9,7,2,678.4,280,2.4228571428571426,0.22081367924528306,0.40728183962264153,0.3558372641509434,0.016067216981132077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,115.9,87,111.3,56,170.2,77,7.1,4,1,404.5,224,1.8058035714285714,0.2865265760197775,0.27515451174289246,0.42076637824474655,0.017552533992583434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,0,0,0,131.7,108,216.5,103,196.1,126,11.0,5,1,555.3,342,1.6236842105263156,0.2371690977849811,0.38987934449846934,0.3531424455249415,0.019809112191608143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
105,0,0,0,101.4,48,159.1,119,259.2,53,12.2,2,1,531.9000000000001,222,2.3959459459459462,0.19063733784545966,0.29911637525850715,0.48730964467005067,0.022936642225982323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,0,1,23,149.0,104,235.8,67,201.8,76,9.5,5,4,596.1,252,2.3654761904761905,0.24995806072806576,0.39557121288374436,0.338533803053179,0.015936923335010903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
111,0,1,36,96.8,123,170.6,105,166.0,85,13.4,4,2,446.79999999999995,317,1.4094637223974762,0.21665174574753807,0.3818263205013429,0.3715308863025963,0.029991047448522833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,0,0,0,107.5,121,256.4,46,247.2,131,12.6,3,2,623.6999999999999,301,2.072093023255814,0.17235850569183905,0.4110950777617444,0.3963443963443964,0.020202020202020204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,0,0,0,232.8,95,303.4,111,255.6,104,12.9,7,0,804.7,317,2.538485804416404,0.2893003603827513,0.37703491984590526,0.3176339008326084,0.016030818938734932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
97,0,1,43,121.1,105,260.2,115,222.4,100,8.3,5,3,611.9999999999999,325,1.8830769230769226,0.19787581699346407,0.4251633986928105,0.3633986928104576,0.013562091503267978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,0,0,0,124.3,70,270.7,99,239.5,83,3.5,6,0,638.0,258,2.4728682170542635,0.19482758620689655,0.42429467084639494,0.37539184952978055,0.0054858934169279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
92,0,0,0,157.7,101,298.6,100,216.9,99,13.8,3,1,687.0,303,2.267326732673267,0.22954876273653566,0.4346433770014556,0.31572052401746725,0.020087336244541485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
119,0,0,0,124.3,68,207.1,88,157.4,93,14.8,1,0,503.59999999999997,250,2.0143999999999997,0.24682287529785546,0.4112390786338364,0.31254964257347106,0.029388403494837175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,0,0,0,286.4,125,205.7,74,191.4,141,6.9,6,1,690.4,346,1.9953757225433526,0.41483198146002315,0.29794322132097334,0.27723059096176134,0.00999420625724218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
127,0,1,25,173.0,91,245.8,64,300.0,99,4.8,3,0,723.5999999999999,257,2.81556420233463,0.2390823659480376,0.33969043670536214,0.4145936981757878,0.006633499170812604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
153,0,1,31,218.5,130,134.2,103,118.9,105,9.4,6,0,481.0,344,1.3982558139534884,0.45426195426195426,0.27900207900207896,0.2471933471933472,0.019542619542619544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,0,0,0,41.9,124,211.0,95,237.9,55,11.4,5,1,502.2,279,1.8,0.08343289526085225,0.42015133412982875,0.473715651135006,0.022700119474313024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0,0,0,260.8,87,258.1,78,131.3,123,5.8,2,1,656.0,290,2.2620689655172415,0.3975609756097561,0.39344512195121956,0.20015243902439026,0.008841463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,0,0,0,226.7,94,168.4,129,188.7,117,10.2,1,0,594.0,341,1.7419354838709677,0.38164983164983163,0.28350168350168353,0.31767676767676767,0.01717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,0,0,179.3,147,208.9,89,248.2,98,13.5,6,1,649.9000000000001,340,1.9114705882352945,0.27588859824588396,0.3214340667795045,0.3819049084474534,0.020772426527158022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
71,0,1,23,175.7,82,258.9,136,268.4,154,14.1,7,1,717.1,379,1.8920844327176782,0.24501464230930134,0.36103751220192437,0.37428531585552915,0.019662529633245013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,0,0,0,157.4,107,167.8,112,188.8,102,8.8,3,3,522.8,324,1.61358024691358,0.3010711553175211,0.320964039785769,0.36113236419280803,0.01683244070390207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0,0,0,113.1,74,168.8,95,262.9,126,6.9,2,1,551.6999999999999,297,1.8575757575757574,0.20500271886895052,0.3059633858981331,0.47652709806054017,0.012506797172376294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
225,0,0,0,182.7,142,246.5,63,218.0,103,8.8,2,1,656.0,310,2.1161290322580646,0.2785060975609756,0.3757621951219512,0.3323170731707317,0.013414634146341465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
181,1,0,0,161.3,83,124.4,83,262.0,98,14.1,3,0,561.8000000000001,267,2.104119850187266,0.2871128515485938,0.22143111427554288,0.46635813456746167,0.02509789960840156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,0,0,0,142.5,92,208.3,102,228.9,120,7.5,2,2,587.2,316,1.858227848101266,0.24267711171662124,0.35473433242506813,0.3898160762942779,0.012772479564032697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
54,1,0,0,190.5,108,259.7,108,141.5,111,9.7,2,2,601.4000000000001,329,1.8279635258358666,0.31676089125374124,0.43182573994013956,0.2352843365480545,0.016129032258064512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80,1,1,15,159.3,110,170.6,120,141.2,82,11.9,5,1,482.99999999999994,317,1.5236593059936907,0.32981366459627337,0.3532091097308489,0.29233954451345756,0.024637681159420294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,1,1,39,153.8,106,123.3,111,117.8,103,9.2,6,1,404.1,326,1.2395705521472393,0.38059886166790396,0.30512249443207123,0.29151200197970795,0.02276664192031675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,1,0,0,180.7,127,174.6,94,165.3,114,12.0,6,2,532.5999999999999,341,1.5618768328445745,0.33927900863687577,0.3278257604205783,0.3103642508449118,0.02253098009763425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,0,0,0,202.7,105,224.9,90,253.9,108,12.1,7,0,693.6,310,2.2374193548387096,0.29224336793540945,0.32425028835063435,0.36606113033448673,0.017445213379469433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,0,1,35,190.8,100,261.3,93,209.5,108,8.9,6,0,670.5,307,2.1840390879478826,0.2845637583892618,0.38970917225950785,0.3124533929903057,0.013273676360924684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66,0,0,0,205.1,102,232.7,109,259.9,95,9.2,6,2,706.9,312,2.265705128205128,0.29014004809732635,0.3291837600792191,0.3676616211628236,0.013014570660630923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
127,0,1,28,235.6,124,236.8,113,241.2,127,7.7,2,1,721.3,366,1.9707650273224042,0.3266324691529184,0.32829613198391794,0.3343962290309164,0.010675169832247332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
146,0,0,0,189.3,77,155.9,128,186.0,83,7.4,3,0,538.6,291,1.8508591065292097,0.3514667656888229,0.28945414036390643,0.3453397697734868,0.013739324173783884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,0,1,42,166.9,101,273.2,84,171.0,106,11.5,1,1,622.6,292,2.132191780821918,0.26806938644394473,0.4388050112431737,0.27465467394796017,0.018470928364921296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
